ManagedAreaName|Year|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Florida Keys National Marine Sanctuary|2009|61|8.05|9.08|8.84|8.57491803278689|0.395042710563553|4049
Florida Keys National Marine Sanctuary|2010|44|8.09|8.57|8.185|8.2775|0.155251109421943|4049, 5002
Florida Keys National Marine Sanctuary|2011|34|7.85|8.1|7.955|7.95294117647059|0.0527733525367483|4049
Florida Keys National Marine Sanctuary|2012|43|5.82|8.09|8.01|7.95511627906977|0.346598244802409|4049
Florida Keys National Marine Sanctuary|2013|44|6.56|8.44|8.34|8.26522727272727|0.277727393833256|4049
Florida Keys National Marine Sanctuary|2014|109|7.24|8.23|8.08|8.07816513761468|0.11813085288353|899, 4049
Florida Keys National Marine Sanctuary|2015|94|6.09|9.2|8.07|7.98567021276596|0.350986670343895|899, 4049, 5002
Florida Keys National Marine Sanctuary|2016|60|7.7|8.3|8.14|8.13866666666667|0.0885373935492635|4049, 5002
Florida Keys National Marine Sanctuary|2017|68|7.63|8.3|8.01|8.02058823529412|0.109447491028172|4049, 5002
Florida Keys National Marine Sanctuary|2018|57|7.98|8.33|8.07|8.1140350877193|0.0928874059032688|4049
Florida Keys National Marine Sanctuary|2019|66|7.73|9.03|8.04|8.00363636363636|0.203255325324399|4049
Florida Keys National Marine Sanctuary|2020|534|6.69|8.97|7.965|7.92419475655431|0.21094446663156|5002
Florida Keys National Marine Sanctuary|2021|445|6.68|8.73|8.14|8.10735280898877|0.188606349244133|4049, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1989|25|7.7|8.6|8|8.008|0.281247222208505|69
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1990|53|7.5|8.5|7.9|7.92264150943396|0.201572194963227|69
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1991|9|7.6|8.1|7.8|7.78888888888889|0.153659074288215|69
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2000|1|7.9|7.9|7.9|7.9||115
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2001|32|7.44|8.3|7.84|7.8415625|0.207692536014487|115, 479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2002|54|7.14|8.28|7.885|7.85907407407407|0.201506294845432|115, 479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2003|56|7.32|8.24|7.89|7.8625|0.177244053625092|115, 479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2004|52|7.2|8.24|7.94|7.85211538461538|0.23427264607685|115, 479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2005|49|6.43|8.4|7.84|7.77673469387755|0.377018941583742|479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2006|54|7.14|8.38|7.96|7.925|0.251641778935177|479
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2007|45|7.29|8.15|7.87|7.83266666666667|0.200764448138518|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2008|58|7.45|8.42|7.775|7.79793103448276|0.181415086905157|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2009|48|7.09|9.28|7.925|7.96166666666667|0.429310844748231|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2010|200|7.26|8.22|7.96|7.9092|0.178554666262803|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2011|341|7.45|8.55|7.96|7.96648093841642|0.164890133886884|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2012|336|5.58|8.34|7.865|7.82044642857143|0.262641194639255|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2013|340|6.53|8.31|7.95|7.86023529411765|0.263195594329663|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2014|354|6.81|8.35|7.97|7.91923728813559|0.190067038030268|479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2015|391|7.01|8.42|7.89|7.83148337595908|0.249261162813294|95, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2016|55|5.62|8.5|7.81|7.65|0.65057239754269|95, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2017|1|7.84|7.84|7.84|7.84||95
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2020|132|6.99|8.29|7.91|7.86386363636364|0.204322181326688|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2021|22|6.64|8.01|7.54|7.52318181818182|0.299545470968081|476, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2022|1|7.19|7.19|7.19|7.19||476
Guana River Marsh Aquatic Preserve|1997|2|7.21|7.32|7.265|7.265|0.0777817459305205|5002
Guana River Marsh Aquatic Preserve|1998|1|7.42|7.42|7.42|7.42||5002
Guana River Marsh Aquatic Preserve|1999|20|6.69|7.6|7.235|7.2045|0.253926533096733|5002
Guana River Marsh Aquatic Preserve|2000|19|7|7.56|7.26|7.28105263157895|0.145636333105677|5002
Guana River Marsh Aquatic Preserve|2001|14|7.26|8.07|7.47|7.52642857142857|0.240275711594863|5002
Guana River Marsh Aquatic Preserve|2002|16|6.53|7.86|7.515|7.494375|0.30932116534976|5002
Guana River Marsh Aquatic Preserve|2003|10|6.88|7.83|7.505|7.446|0.316971782831076|5002
Guana River Marsh Aquatic Preserve|2004|22|7.04|7.88|7.42|7.47727272727273|0.235335258689989|5002
Guana River Marsh Aquatic Preserve|2005|61|5.89|8.1|7.44|7.45360655737705|0.37871727707656|5002
Guana River Marsh Aquatic Preserve|2006|21|6.5|7.82|7.48|7.41285714285714|0.303712740219156|5002
Guana River Marsh Aquatic Preserve|2007|7|7.41|7.78|7.57|7.58857142857143|0.133844259175677|5002
Guana River Marsh Aquatic Preserve|2008|14|6.78|8.34|7.715|7.69142857142857|0.324602885025739|5002
Guana River Marsh Aquatic Preserve|2009|11|7.17|7.86|7.62|7.52909090909091|0.260632098769685|5002
Guana River Marsh Aquatic Preserve|2010|19|7.1|7.97|7.51|7.49263157894737|0.256295014588509|5002
Guana River Marsh Aquatic Preserve|2011|9|7.4|7.99|7.79|7.77111111111111|0.223351989270548|5002
Guana River Marsh Aquatic Preserve|2012|18|6.96|8.08|7.655|7.56944444444445|0.340992879384379|5002
Guana River Marsh Aquatic Preserve|2013|22|7.06|8.05|7.63|7.63590909090909|0.285150905593931|5002
Guana River Marsh Aquatic Preserve|2014|49|6.33|8.15|7.54|7.51122448979592|0.321407274426734|5002
Guana River Marsh Aquatic Preserve|2015|26|7.11|7.97|7.53|7.58538461538462|0.214424453255328|95, 5002
Guana River Marsh Aquatic Preserve|2016|22|7.25|8.02|7.695|7.68|0.210509585801421|5002
Guana River Marsh Aquatic Preserve|2017|13|6.88|7.9|7.6|7.56692307692308|0.273294243608869|95, 5002
Guana River Marsh Aquatic Preserve|2018|5|7.37|8.05|7.85|7.764|0.301960262286282|5014
Guana River Marsh Aquatic Preserve|2019|10|7.33|8.56|8.065|8.022|0.389438342003227|5014
Guana River Marsh Aquatic Preserve|2020|29|6.87|8.07|7.58|7.54206896551724|0.325251323817937|5002, 5014
Guana River Marsh Aquatic Preserve|2021|47|6.86|8.24|7.5|7.56531914893617|0.334740983992814|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|1997|2|7.21|7.32|7.265|7.265|0.0777817459305205|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|1998|1|7.42|7.42|7.42|7.42||5002
Guana Tolomato Matanzas National Estuarine Research Reserve|1999|20|6.69|7.6|7.235|7.2045|0.253926533096733|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2000|18|7|7.56|7.25|7.28055555555556|0.149841964679742|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2001|15|7.26|8.07|7.48|7.54733333333333|0.245283121155553|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2002|19|6.53|8.02|7.56|7.56052631578947|0.325908536661754|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2003|16|6.88|8.07|7.575|7.54375|0.311873371739237|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2004|32|6.7|7.98|7.47|7.4703125|0.327142904307444|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2005|72|5.89|8.1|7.505|7.49694444444445|0.376034306529352|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2006|27|6.5|8.05|7.51|7.52333333333333|0.345698846263178|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2007|12|7.41|8.13|7.76|7.73833333333333|0.229221343339629|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2008|25|6.78|8.34|7.83|7.75|0.360023147403978|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2009|19|7.08|8.12|7.48|7.52631578947368|0.294905079386492|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2010|27|5.15|8.14|7.5|7.3362962962963|0.607251995266369|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2011|18|7.31|8.04|7.915|7.81944444444445|0.218483334193392|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2012|45|6.96|8.17|7.83|7.76666666666667|0.284812538028405|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2013|56|7.06|8.19|7.835|7.80142857142857|0.248145328177066|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2014|104|6.33|8.15|7.72|7.64596153846154|0.319521849172449|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2015|72|6.26|8.03|7.73|7.65208333333333|0.329258396323155|95, 5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2016|55|7.2|8.07|7.84|7.79145454545455|0.196915268315138|95, 5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2017|31|6.88|8.1|7.8|7.73645161290323|0.238111295925481|95, 5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2018|6|7.37|8.05|7.825|7.77|0.270481052940867|95, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2019|10|7.33|8.56|8.065|8.022|0.389438342003227|5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2020|84|5.95|8.1|7.71|7.52714285714286|0.446076797722586|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2021|104|6.46|8.24|7.55|7.52730769230769|0.399123385962045|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2022|2|7.65|7.8|7.725|7.725|0.106066017177982|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1994|3|8|8.4|8.2|8.2|0.2|115
Indian River-Malabar to Vero Beach Aquatic Preserve|1995|245|7.8|8.6|8.3|8.28204081632653|0.148226947062255|115, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1996|298|7.5|8.5|8.1|8.08859060402685|0.16798677250407|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1997|233|7.6|9|8.1|8.06064377682403|0.183516928579707|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1998|228|7.5|8.5|8.1|8.05785087719298|0.190608195711399|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1999|271|7|8.9|7.96|7.97911439114391|0.265293600136923|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2000|228|6.8|8.7|8|7.99105263157895|0.358219700806513|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2001|290|7.2|9.13|8.3|8.27255172413793|0.312930736911994|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2002|259|6.18|9.33|8.1|8.25220077220077|0.445510966812029|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2003|246|7.13|9.55|7.93|8.04195121951219|0.438475389273454|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2004|335|6.7|9.37|7.91|7.8455223880597|0.445542405026631|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2005|267|6.7|8.81|7.89|7.81337078651685|0.407917719350245|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2006|303|7.13|8.34|7.9|7.88419141914191|0.227751584910921|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2007|376|7.01|8.5|7.975|7.90922872340426|0.30515166209515|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2008|366|7|8.6|8|7.9103825136612|0.326736232473839|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2009|343|7.17|8.2|7.89|7.82128279883382|0.211516631232747|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2010|315|6.78|8.49|7.93|7.86076190476191|0.268265347432916|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2011|278|7.07|8.26|7.94|7.89284172661871|0.209383270393013|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2012|104|7.4|8.3|8.085|8.0075|0.228858501245274|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2013|114|7.2|8.9|8.1|8.07605263157895|0.204492111716016|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2014|113|0.78|8.27|0.81|4.08088495575221|3.5094180830003|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2015|147|0.75|8.16|0.82|3.30605442176871|3.39420811226223|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2016|139|0.77|8.58|0.82|4.00388489208633|3.48784774606026|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2017|133|0.79|8.52|7.9|5.88300751879699|3.33754740857542|95, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2018|36|7.65|8.63|8.1|8.12566666666667|0.190519590293792|95, 3013
Indian River-Malabar to Vero Beach Aquatic Preserve|2019|7|7.86|8.08|8.02|7.99428571428572|0.079761549395086|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|2020|62|7.19|8.62|7.755|7.76677419354839|0.351258973135713|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2021|71|7.19|8.64|7.85|7.83647887323944|0.315155737426749|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1995|48|7.8|8.8|8.2|8.24791666666667|0.218300576829223|115, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1996|46|7.8|8.7|8.05|8.09130434782609|0.227865542182248|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1997|44|7.7|8.4|8|7.98636363636364|0.18715856862491|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1998|44|7.6|8.4|8.055|8.07613636363636|0.219631995689734|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1999|75|7.59|8.6|8|7.97733333333333|0.209783242917562|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2000|72|7.1|8.8|8.01|7.99777777777778|0.372752314479631|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2001|80|7.3|9.28|8.195|8.205375|0.424484627951459|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2002|64|6.21|9.4|8.41|8.4459375|0.679814911201618|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2003|78|7.2|9.23|7.9|8.02269230769231|0.519959221869939|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2004|43|7.28|9.4|8.14|8.18674418604651|0.453314360230937|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2005|36|7.76|9.12|8.1|8.16472222222222|0.32328215107913|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2006|23|7.7|8.8|7.9|8.04869565217391|0.335454973917055|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2007|30|7.4|8.4|8.03|8.02833333333333|0.199794434587038|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2008|26|7.8|8.2|8.1|8.05269230769231|0.0913699159376953|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2009|17|7.8|8.21|7.99|7.98117647058824|0.131381236909099|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2010|15|7.63|8.2|8.1|8.056|0.167451485511476|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2011|6|7.6|8.1|7.85|7.83333333333333|0.175119007154183|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2012|16|7.6|8.2|8|7.9625|0.212524508390601|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2013|11|7.8|8.2|8.1|8.08181818181818|0.132801971507819|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2014|14|7.8|8|7.9|7.92142857142857|0.0699293206753068|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2015|24|7.6|8.2|8|7.92125|0.191477379751556|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2016|12|0.81|8.1|7.7|6.09666666666667|3.18541087212347|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2017|19|0.77|8.4|0.84|4.27947368421053|3.75778816989789|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2020|8|7.43|8.19|8.025|7.9|0.280153019412096|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2021|6|8.05|8.12|8.085|8.08666666666667|0.0258198889747156|5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|1992|1|8.01|8.01|8.01|8.01||5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|1994|2|7.8|7.9|7.85|7.85|0.0707106781186551|115
Jensen Beach to Jupiter Inlet Aquatic Preserve|1995|3|7.8|8.1|8|7.96666666666667|0.152752523165195|115
Jensen Beach to Jupiter Inlet Aquatic Preserve|2000|11|7.8|8.2|8.1|8.02727272727273|0.134839972492648|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2001|16|7.8|8.5|8.3|8.25|0.196638416050035|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2002|4|8.2|8.4|8.35|8.325|0.0957427107756343|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2003|2|8.1|8.3|8.2|8.2|0.14142135623731|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2004|1|7.99|7.99|7.99|7.99||5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|2005|1|7.97|7.97|7.97|7.97||10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2006|6|7.91|8.25|7.955|8.00333333333333|0.124204133049857|5002, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2007|6|7.8|8.16|8.015|8.02|0.131605471010897|5002, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2008|2|7.88|8.08|7.98|7.98|0.14142135623731|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2009|4|7.8|7.94|7.905|7.8875|0.0618465843842651|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2010|8|7.76|8.06|7.865|7.90625|0.114134945193336|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2011|8|7.89|8.17|8|8.02|0.103509833901353|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2012|5|7.97|8.25|8.11|8.11|0.110679718105893|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2013|1|8.05|8.05|8.05|8.05||10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2014|3|8.02|8.05|8.03|8.03333333333333|0.0152752523165201|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2015|2|7.9|8.1|8|8|0.141421356237309|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2017|7|8|8.48|8.08|8.17428571428571|0.174724272579889|69, 95, 3013
Jensen Beach to Jupiter Inlet Aquatic Preserve|2018|20|7.77|8.41|8.15|8.1465|0.171442026414333|95, 3013
Jensen Beach to Jupiter Inlet Aquatic Preserve|2019|1|7.92|7.92|7.92|7.92||3013
Jensen Beach to Jupiter Inlet Aquatic Preserve|2020|2|8|8.1|8.05|8.05|0.0707106781186545|5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|2021|9|7.8|8.1|7.9|7.93333333333333|0.1|5002
Lemon Bay Aquatic Preserve|2001|5|7.64|8.23|8|7.968|0.228626332691578|479
Lemon Bay Aquatic Preserve|2002|4|7.74|8.13|8|7.9675|0.166808273176123|479
Lemon Bay Aquatic Preserve|2003|2|7.92|8.02|7.97|7.97|0.0707106781186545|479
Lemon Bay Aquatic Preserve|2004|1|8.25|8.25|8.25|8.25||479
Lemon Bay Aquatic Preserve|2005|1|8.12|8.12|8.12|8.12||479
Lemon Bay Aquatic Preserve|2006|2|7.63|8.2|7.915|7.915|0.403050865276332|479
Lemon Bay Aquatic Preserve|2007|7|7.88|8.19|8.13|8.05142857142857|0.124288450982459|479
Lemon Bay Aquatic Preserve|2008|1|8.24|8.24|8.24|8.24||479
Lemon Bay Aquatic Preserve|2009|1|8.13|8.13|8.13|8.13||479
Lemon Bay Aquatic Preserve|2011|3|7.97|8.01|7.97|7.98333333333333|0.0230940107675851|479
Lemon Bay Aquatic Preserve|2012|35|7.71|8.3|8.14|8.104|0.13169036768563|479
Lemon Bay Aquatic Preserve|2013|42|7.92|8.33|8.14|8.12142857142857|0.102803896399809|479
Lemon Bay Aquatic Preserve|2014|45|7.93|8.21|8.04|8.06022222222222|0.0818948574500725|479
Lemon Bay Aquatic Preserve|2015|52|7.82|8.19|8.01|8.01365384615385|0.0823676322815106|479
Lemon Bay Aquatic Preserve|2016|18|6.22|8.3|7.885|7.71611111111111|0.666652205725514|95, 479
Lemon Bay Aquatic Preserve|2017|8|8.1|8.3|8.2|8.1875|0.0834522960396284|95
Lemon Bay Aquatic Preserve|2018|7|7.6|8.6|8.1|8.09|0.320988057929471|95
Lemon Bay Aquatic Preserve|2020|67|7.44|8.32|8|7.95805970149254|0.160748616149095|476, 479, 5002
Lemon Bay Aquatic Preserve|2021|93|7.51|8.34|7.87|7.87505376344086|0.181710613553732|476, 5002
Lemon Bay Aquatic Preserve|2022|1|7.89|7.89|7.89|7.89||476
Loxahatchee River-Lake Worth Creek Aquatic Preserve|1993|1|7.47|7.47|7.47|7.47||5002
Loxahatchee River-Lake Worth Creek Aquatic Preserve|1996|1|7.49|7.49|7.49|7.49||5002
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2000|1|7.52|7.52|7.52|7.52||5002
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|19|7.77|8.09|7.99|7.96842105263158|0.100125652051961|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2004|16|7.71|8.1|8.01|7.976875|0.106753220091949|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2005|14|7.73|8.18|7.945|7.94214285714286|0.137403312659012|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2006|18|7.39|8.08|7.985|7.88944444444444|0.195883285243812|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2007|17|7.34|8.04|7.9|7.85823529411765|0.1622203476031|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|15|7.23|8.12|8.02|7.87|0.271950625770824|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2009|19|7.46|8.12|7.87|7.88315789473684|0.167366949862967|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2010|31|7.27|8.11|8|7.91741935483871|0.216486608391612|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2011|27|7.5|8.44|7.96|7.95666666666667|0.170744974022213|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2012|35|7.64|8.27|8.06|8.05457142857143|0.130256372930754|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2013|31|7.61|8.12|8.01|7.98935483870968|0.111801475359107|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2014|26|7.83|8.1|8|7.98346153846154|0.0729351661514421|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2015|13|7.47|8.07|7.99|7.95307692307692|0.151788483060289|5002, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2016|13|7.96|8.2|8.06|8.06076923076923|0.0754388867960392|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2017|9|7.48|8.06|7.94|7.83666666666667|0.232163735324878|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2018|2|7.55|7.64|7.595|7.595|0.0636396103067892|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2019|12|7.05|8.27|7.865|7.86|0.287243957132419|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2020|14|6.91|8.22|7.94|7.82142857142857|0.324294669963959|10000
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2021|13|7.25|8.77|8.11|8.02230769230769|0.387172524984101|10000
Nassau River-St. Johns River Marshes Aquatic Preserve|1984|8|6.9|7.3|7.1|7.1125|0.15526475085203|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1985|17|6|7.8|7.2|6.90882352941177|0.637435117805542|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1986|19|6.7|7.7|7|7.06315789473684|0.260790521120751|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1987|7|6|7.5|6.9|6.87142857142857|0.537631490007439|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1988|10|6.6|8.1|7.28|7.353|0.497595328666891|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1989|10|7.14|8.27|7.86|7.77|0.386436713231718|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1990|6|7.1|8.17|7.955|7.78166666666667|0.432916466153306|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1995|1|7.7|7.7|7.7|7.7||115
Nassau River-St. Johns River Marshes Aquatic Preserve|1997|803|7.16|8.21|7.62|7.63813200498132|0.216284650136408|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1998|8|7.74|7.99|7.875|7.86875|0.0875764971732876|103
Nassau River-St. Johns River Marshes Aquatic Preserve|1999|1|7.93|7.93|7.93|7.93||5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2000|1|7.88|7.88|7.88|7.88||5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2002|8|7.02|7.97|7.67|7.61375|0.277227987661522|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2003|2|7.86|7.96|7.91|7.91|0.0707106781186545|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2004|11|6.54|7.93|7.49|7.48636363636364|0.367866082352606|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2005|1|7.99|7.99|7.99|7.99||5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2006|6|7.89|8.05|7.945|7.95833333333333|0.0552871293039049|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2007|28|6.89|8.13|7.875|7.7975|0.264863696602192|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2008|94|6.69|8.12|7.805|7.73936170212766|0.295033471804885|103, 5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2009|16|7.63|8.1|7.84|7.84125|0.169622129059467|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2010|14|6.71|8.27|7.995|7.93428571428571|0.371560416160203|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2011|18|7.8|8.25|7.97|7.98222222222222|0.111648374269956|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2012|11|7.89|8.14|8.07|8.05090909090909|0.0723124533471996|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2013|12|6.97|8.11|7.945|7.80833333333333|0.328601259703593|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2014|20|7.56|8.14|7.91|7.888|0.167256500149038|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2015|49|6.93|8.08|7.71|7.67979591836735|0.260043985028802|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2016|14|7.43|7.92|7.715|7.71428571428571|0.140696852827646|5002
