ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|SampleDate|SpeciesGroup|ParameterName|Year|Month|SpeciesRichness
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A03|2021-04-14T00:00:00Z|Mangroves and associate|Species Richness|2021|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A03|2021-04-14T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A03|2021-04-14T00:00:00Z|Marsh succulents|Species Richness|2021|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A03|2021-09-22T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A03|2021-09-22T00:00:00Z|Marsh succulents|Species Richness|2021|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2012-11-07T00:00:00Z|Marsh|Species Richness|2012|11|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2012-11-07T00:00:00Z|Marsh succulents|Species Richness|2012|11|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2013-09-05T00:00:00Z|Marsh|Species Richness|2013|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2013-09-05T00:00:00Z|Marsh succulents|Species Richness|2013|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-02-17T00:00:00Z|Marsh|Species Richness|2014|2|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-02-17T00:00:00Z|Marsh succulents|Species Richness|2014|2|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-03-18T00:00:00Z|Marsh|Species Richness|2014|3|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-03-18T00:00:00Z|Marsh succulents|Species Richness|2014|3|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-04-04T00:00:00Z|Marsh|Species Richness|2014|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-04-04T00:00:00Z|Marsh succulents|Species Richness|2014|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-05-19T00:00:00Z|Marsh|Species Richness|2014|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-05-19T00:00:00Z|Marsh succulents|Species Richness|2014|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-06-18T00:00:00Z|Marsh|Species Richness|2014|6|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-06-18T00:00:00Z|Marsh succulents|Species Richness|2014|6|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-07-17T00:00:00Z|Marsh|Species Richness|2014|7|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-07-17T00:00:00Z|Marsh succulents|Species Richness|2014|7|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-08-14T00:00:00Z|Marsh|Species Richness|2014|8|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-08-14T00:00:00Z|Marsh succulents|Species Richness|2014|8|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-09-11T00:00:00Z|Marsh|Species Richness|2014|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-09-11T00:00:00Z|Marsh succulents|Species Richness|2014|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-10-14T00:00:00Z|Marsh|Species Richness|2014|10|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-10-14T00:00:00Z|Marsh succulents|Species Richness|2014|10|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-11-12T00:00:00Z|Marsh|Species Richness|2014|11|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-11-12T00:00:00Z|Marsh succulents|Species Richness|2014|11|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-12-11T00:00:00Z|Marsh|Species Richness|2014|12|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2014-12-11T00:00:00Z|Marsh succulents|Species Richness|2014|12|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2015-05-06T00:00:00Z|Marsh|Species Richness|2015|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2015-05-06T00:00:00Z|Marsh succulents|Species Richness|2015|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2015-08-31T00:00:00Z|Marsh|Species Richness|2015|8|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2015-08-31T00:00:00Z|Marsh succulents|Species Richness|2015|8|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2016-04-25T00:00:00Z|Marsh|Species Richness|2016|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2016-04-25T00:00:00Z|Marsh succulents|Species Richness|2016|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2016-10-25T00:00:00Z|Marsh|Species Richness|2016|10|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2016-10-25T00:00:00Z|Marsh succulents|Species Richness|2016|10|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2017-05-11T00:00:00Z|Marsh|Species Richness|2017|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2017-05-11T00:00:00Z|Marsh succulents|Species Richness|2017|5|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2017-09-21T00:00:00Z|Marsh|Species Richness|2017|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2017-09-21T00:00:00Z|Marsh succulents|Species Richness|2017|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2018-04-17T00:00:00Z|Marsh|Species Richness|2018|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2018-04-17T00:00:00Z|Marsh succulents|Species Richness|2018|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2018-09-28T00:00:00Z|Marsh|Species Richness|2018|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2018-09-28T00:00:00Z|Marsh succulents|Species Richness|2018|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2019-04-09T00:00:00Z|Marsh|Species Richness|2019|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2019-04-09T00:00:00Z|Marsh succulents|Species Richness|2019|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2019-10-01T00:00:00Z|Marsh|Species Richness|2019|10|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2019-10-01T00:00:00Z|Marsh succulents|Species Richness|2019|10|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2020-04-10T00:00:00Z|Marsh|Species Richness|2020|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2020-04-10T00:00:00Z|Marsh succulents|Species Richness|2020|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2020-10-05T00:00:00Z|Marsh|Species Richness|2020|10|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2020-10-05T00:00:00Z|Marsh succulents|Species Richness|2020|10|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2021-04-14T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2021-04-14T00:00:00Z|Marsh succulents|Species Richness|2021|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2021-09-22T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A04|2021-09-22T00:00:00Z|Marsh succulents|Species Richness|2021|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2012-11-07T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2012-11-07T00:00:00Z|Marsh succulents|Species Richness|2012|11|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2013-09-05T00:00:00Z|Marsh|Species Richness|2013|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2013-09-05T00:00:00Z|Marsh succulents|Species Richness|2013|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-02-17T00:00:00Z|Marsh|Species Richness|2014|2|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-02-17T00:00:00Z|Marsh succulents|Species Richness|2014|2|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-03-18T00:00:00Z|Marsh|Species Richness|2014|3|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-03-18T00:00:00Z|Marsh succulents|Species Richness|2014|3|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-04-04T00:00:00Z|Marsh|Species Richness|2014|4|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-04-04T00:00:00Z|Marsh succulents|Species Richness|2014|4|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-05-19T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-05-19T00:00:00Z|Marsh succulents|Species Richness|2014|5|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-06-18T00:00:00Z|Marsh|Species Richness|2014|6|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-06-18T00:00:00Z|Marsh succulents|Species Richness|2014|6|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-07-17T00:00:00Z|Marsh|Species Richness|2014|7|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-07-17T00:00:00Z|Marsh succulents|Species Richness|2014|7|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-08-14T00:00:00Z|Marsh|Species Richness|2014|8|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-08-14T00:00:00Z|Marsh succulents|Species Richness|2014|8|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-09-11T00:00:00Z|Marsh|Species Richness|2014|9|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-09-11T00:00:00Z|Marsh succulents|Species Richness|2014|9|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-10-14T00:00:00Z|Marsh|Species Richness|2014|10|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-10-14T00:00:00Z|Marsh succulents|Species Richness|2014|10|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-11-12T00:00:00Z|Marsh|Species Richness|2014|11|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-11-12T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-12-11T00:00:00Z|Marsh|Species Richness|2014|12|2
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2014-12-11T00:00:00Z|Marsh succulents|Species Richness|2014|12|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2015-05-06T00:00:00Z|Marsh|Species Richness|2015|5|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2015-05-06T00:00:00Z|Marsh succulents|Species Richness|2015|5|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2015-08-31T00:00:00Z|Marsh|Species Richness|2015|8|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2015-08-31T00:00:00Z|Marsh succulents|Species Richness|2015|8|1
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|46A05|2016-04-25T00:00:00Z|Marsh|Species Richness|2016|4|1
